strComposition,energy_pa,volume_pa,magmom_pa,bandgap,delta_e,stability,composition,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,Fr,Ra,Ac,Th,Pa,U,Np,Pu,Am,Cm,Bk,Cf,Es,Fm,Md,No,Lr,ElementFraction Exceptions,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,ElementProperty Exceptions
Fe1Ho7I12,-4.1052855545,37.9479,-0.049956055,0.351,-1.28899949984,0.00304473016463,Fe1 Ho7 I12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,26.0,67.0,41.0,56.55,7.315,53.0,33.0,96.0,63.0,71.9,28.92,96.0,55.845,164.93032,109.08532,136.66054400000002,19.7888432,126.90447,386.85,1811.0,1424.15,934.11,656.712,386.85,3.0,17.0,14.0,11.65,6.419999999999999,17.0,4.0,6.0,2.0,5.3,0.4899999999999999,5.0,132.0,192.0,60.0,157.2,24.359999999999996,139.0,1.23,2.66,1.4300000000000002,2.118,0.6504000000000001,2.66,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,10.0,10.0,6.3,4.44,10.0,0.0,11.0,11.0,3.85,5.005000000000001,0.0,8.0,17.0,9.0,15.15,2.22,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,4.0,4.0,0.2,0.38,0.0,0.0,3.0,3.0,1.05,1.3650000000000002,0.0,1.0,4.0,3.0,1.85,1.02,1.0,10.73,43.015,32.285,37.102166666655,7.095400000014001,43.015,0.0,1.062,1.062,0.6372,0.50976,1.062,0.0,2.1106628,2.1106628,0.10553314,0.2005129659999999,0.0,64.0,229.0,165.0,117.75,64.5,64.0,
Fe1I12La6Na1,-4.1947297685,42.9956,0.149913585,0.649,-1.4316191631,0.00145221762399,Fe1 I12 La6 Na1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.0,57.0,46.0,50.75,6.45,53.0,2.0,96.0,94.0,64.35,37.98,96.0,22.98976928,138.90547,115.91570072,121.756061464,16.467735364800006,126.90447,370.87,1811.0,1440.13,699.1035,407.52755,386.85,1.0,17.0,16.0,11.55,6.540000000000001,17.0,3.0,6.0,3.0,5.15,0.5100000000000001,5.0,132.0,207.0,75.0,160.4,28.52,139.0,0.93,2.66,1.73,2.064,0.7152000000000001,2.66,1.0,2.0,1.0,1.95,0.095,2.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,10.0,10.0,6.6,4.08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,16.0,11.55,6.540000000000001,17.0,0.0,1.0,1.0,0.05,0.095,0.0,0.0,1.0,1.0,0.6,0.48,1.0,0.0,9.0,9.0,2.9,3.770000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.55,3.315,1.0,10.73,43.015,32.285,38.87691666666501,4.965700000001999,43.015,0.0,1.062,1.062,0.6372,0.50976,1.062,0.0,2.1106628,2.1106628,0.10553314,0.200512966,0.0,64.0,229.0,165.0,119.5,66.6,64.0,
Fe1I1N3O3,-5.85580526313,17.6621,-0.0002964625,0.627,-0.21320585631,0.464509718377,Fe1 I1 N3 O3,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,53.0,46.0,15.5,12.0,7.0,55.0,96.0,41.0,82.25,7.0,82.0,14.0067,126.90447,112.89777,34.09597125,28.639381875,14.0067,54.8,1811.0,1756.2,318.925,390.0,54.8,8.0,17.0,9.0,14.75,1.6875,15.0,2.0,5.0,3.0,2.625,0.9375,2.0,66.0,139.0,73.0,85.25,25.125,66.0,1.83,3.44,1.61,2.99125,0.373125,3.04,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.25,1.0,3.0,0.0,10.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,12.0,7.25,2.625,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.75,2.0,0.0,4.0,4.0,0.5,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.5,0.75,2.0,9.105,43.015,33.91,15.67078125,6.8360546875,9.105,0.0,6.437,6.437,2.546625,2.91778125,0.0,0.0,2.1106628,2.1106628,0.26383285,0.4617074875,0.0,12.0,229.0,217.0,113.875,88.875,12.0,
Fe1I3Tl1,-3.3579687945,34.3983,0.801022015,0.385,-0.425491841174,0.0208842001061,Fe1 I3 Tl1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,26.0,81.0,55.0,53.2,11.12,53.0,55.0,96.0,41.0,83.8,14.64,96.0,55.845,204.3833,148.5383,128.18834199999998,30.477983199999983,126.90447,386.85,1811.0,1424.15,709.71,440.516,386.85,8.0,17.0,9.0,14.4,3.12,17.0,4.0,6.0,2.0,5.0,0.4,5.0,132.0,145.0,13.0,138.8,2.719999999999993,139.0,1.62,2.66,1.04,2.286,0.4488,2.66,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.2,2.16,5.0,6.0,10.0,4.0,9.2,1.2800000000000005,10.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,8.0,27.0,19.0,17.2,3.919999999999999,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.6,1.36,1.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.4,1.6799999999999995,1.0,10.73,43.015,32.285,33.337,11.6136,43.015,0.0,1.062,1.062,0.6372,0.50976,1.062,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,64.0,229.0,165.0,123.0,70.8,64.0,
Fe1I4Rb2,-3.26603105071,45.4751,0.571387078571,0.608,-1.04305957612,-0.0236363370028,Fe1 I4 Rb2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,26.0,53.0,27.0,44.57142857142857,9.63265306122449,53.0,4.0,96.0,92.0,63.857142857142854,36.734693877551024,96.0,55.845,126.90447,71.05947,104.9140685714286,25.13188734693878,126.90447,312.46,1811.0,1498.54,569.0457142857143,354.84408163265306,386.85,1.0,17.0,16.0,11.142857142857142,6.6938775510204085,17.0,4.0,5.0,1.0,4.857142857142857,0.2448979591836737,5.0,132.0,220.0,88.0,161.14285714285714,33.63265306122449,139.0,0.82,2.66,1.8400000000000003,2.015714285714286,0.736326530612245,2.66,1.0,2.0,1.0,1.7142857142857142,0.4081632653061225,2.0,0.0,5.0,5.0,2.857142857142857,2.4489795918367347,5.0,0.0,10.0,10.0,6.571428571428571,3.918367346938776,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,16.0,11.142857142857142,6.6938775510204085,17.0,0.0,1.0,1.0,0.2857142857142857,0.4081632653061224,0.0,0.0,1.0,1.0,0.5714285714285714,0.4897959183673469,1.0,0.0,4.0,4.0,0.5714285714285714,0.979591836734694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.4285714285714286,0.7346938775510203,1.0,10.73,90.7225,79.99249999999999,52.03357142857143,22.10795918367347,43.015,0.0,1.062,1.062,0.6068571428571429,0.5201632653061224,1.062,0.0,2.1106628,2.1106628,0.3015232571428571,0.5168970122448979,0.0,64.0,229.0,165.0,134.71428571428572,80.81632653061226,64.0,
Fe1In1O3,-6.211682487,11.9009,0.99994903,0.913,-1.77113510189,-0.00982725151691,Fe1 In1 O3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,49.0,41.0,19.8,14.160000000000002,8.0,55.0,87.0,32.0,78.2,10.56,87.0,15.9994,114.818,98.8186,43.73224,33.279408000000004,15.9994,54.8,1811.0,1756.2,481.03,531.988,54.8,8.0,16.0,8.0,13.8,2.6399999999999997,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,142.0,76.0,94.4,34.08,66.0,1.78,3.44,1.66,2.786,0.7847999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999995,4.0,0.0,10.0,10.0,3.2,3.8400000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,7.0,7.8,2.16,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0,1.2,2.0,9.105,24.26,15.155,12.461000000000002,4.719600000000002,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,80.8,82.55999999999999,12.0,
Fe1In2O4,-5.970697585,13.1199,0.571378271429,0.435,-1.76776941169,0.0067895286513,Fe1 In2 O4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,49.0,41.0,22.285714285714285,16.3265306122449,8.0,55.0,87.0,32.0,79.0,9.142857142857142,87.0,15.9994,114.818,98.8186,49.92551428571428,38.77270204081633,15.9994,54.8,1811.0,1756.2,412.8142857142857,409.1591836734694,54.8,8.0,16.0,8.0,14.0,2.2857142857142856,16.0,2.0,5.0,3.0,3.142857142857143,1.3061224489795915,2.0,66.0,142.0,76.0,97.14285714285714,35.59183673469388,66.0,1.78,3.44,1.66,2.7357142857142853,0.8048979591836735,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5714285714285716,1.6326530612244898,4.0,0.0,10.0,10.0,3.7142857142857144,4.244897959183674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,7.0,8.285714285714286,2.693877551020409,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5714285714285716,1.3877551020408163,2.0,0.0,4.0,4.0,0.5714285714285714,0.979591836734694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.142857142857143,1.3061224489795915,2.0,9.105,24.26,15.155,13.667142857142858,6.053061224489796,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.3015232571428571,0.5168970122448979,0.0,12.0,229.0,217.0,79.28571428571429,76.89795918367346,12.0,
Fe1K1O2,-5.63155350875,19.1302,1.249999325,1.381,-1.5981460385,0.0677398749894,Fe1 K1 O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,26.0,18.0,15.25,7.25,8.0,3.0,87.0,84.0,58.0,29.0,87.0,15.9994,55.845,39.8456,31.735525,15.736125,15.9994,54.8,1811.0,1756.2,564.2824999999999,623.35875,54.8,1.0,16.0,15.0,10.25,5.75,16.0,2.0,4.0,2.0,3.0,1.0,2.0,66.0,203.0,137.0,116.75,50.75,66.0,0.82,3.44,2.62,2.3825,1.0575,3.44,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,6.0,6.0,1.5,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,5.25,2.125,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,4.0,4.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.25,0.875,2.0,9.105,73.1066666667,64.00166666669999,25.511666666675,23.797500000012494,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5276657,0.79149855,0.0,12.0,229.0,217.0,120.5,108.5,12.0,
Fe1K1O3,-5.488824787,13.3172,0.5998597,1.113,-1.36592858469,0.0831860177147,Fe1 K1 O3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,26.0,18.0,13.8,6.959999999999999,8.0,3.0,87.0,84.0,63.8,27.839999999999996,87.0,15.9994,55.845,39.8456,28.588299999999997,15.10668,15.9994,54.8,1811.0,1756.2,462.386,539.4456,54.8,1.0,16.0,15.0,11.4,5.5200000000000005,16.0,2.0,4.0,2.0,2.8,0.96,2.0,66.0,203.0,137.0,106.6,48.72,66.0,0.82,3.44,2.62,2.5940000000000003,1.0152,3.44,1.0,2.0,1.0,1.8,0.3199999999999999,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,5.4,1.7599999999999998,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.2,0.7200000000000001,2.0,9.105,73.1066666667,64.00166666669999,22.23033333334,20.350533333343996,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,98.8,104.16,12.0,
Fe1K2P2S6,-4.82305524273,24.389,0.363395463636,0.658,-0.861353905469,0.0341549748154,Fe1 K2 P2 S6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.5454545454545454,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15.0,26.0,11.0,17.272727272727273,2.2148760330578514,16.0,3.0,88.0,85.0,68.63636363636364,26.34710743801653,88.0,30.973762,55.845,24.871238,35.30719309090909,5.112731041322314,32.065,317.3,1811.0,1493.7,495.3472727272727,239.20958677685948,388.36,1.0,16.0,15.0,12.363636363636363,4.925619834710743,16.0,3.0,4.0,1.0,3.272727272727273,0.3966942148760332,3.0,105.0,203.0,98.0,125.63636363636364,29.289256198347108,105.0,0.82,2.58,1.7600000000000002,2.12090909090909,0.5259504132231406,2.58,1.0,2.0,1.0,1.818181818181818,0.2975206611570248,2.0,0.0,4.0,4.0,2.727272727272727,1.487603305785124,4.0,0.0,6.0,6.0,0.5454545454545454,0.9917355371900828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,5.090909090909091,1.5206611570247934,6.0,0.0,1.0,1.0,0.1818181818181818,0.2975206611570247,0.0,0.0,3.0,3.0,1.6363636363636365,0.8925619834710744,2.0,0.0,4.0,4.0,0.3636363636363636,0.6611570247933884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.1818181818181817,0.6280991735537189,2.0,10.73,73.1066666667,62.37666666669999,32.436823593072724,14.789033844955371,25.786875,0.0,2.202,2.202,1.4965454545454546,0.816297520661157,2.202,0.0,2.1106628,2.1106628,0.1918784363636363,0.3488698842975207,0.0,2.0,229.0,227.0,101.0,69.81818181818181,70.0,
